Dates,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMD,AMGN,AMZN,ANSS,ASML,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CDNS,CDW,CERN,CHKP,CHTR,CMCSA,COST,CPRT,CSCO,CSGP,CSX,CTAS,CTSH,CTXS,DLTR,DXCM,EA,EBAY,EXC,EXPE,FAST,FB,FISV,GILD,GOOG,GOOGL,IDXX,ILMN,INCY,INTC,INTU,ISRG,JD,KHC,KLAC,LBTYA,LBTYK,LRCX,LULU,MAR,MCHP,MDLZ,MELI,MNST,MSFT,MU,MXIM,NFLX,NTAP,NTES,NVDA,NXPI,ORLY,PAYX,PCAR,PEP,PYPL,QCOM,REGN,ROST,SBUX,SGEN,SIRI,SNPS,SPLK,SWKS,TCOM,TMUS,TSLA,TTWO,TXN,UAL,ULTA,VRSK,VRSN,VRTX,WBA,WDAY,WDC,WLTW,XEL,XLNX
2019/10/3,219.6377563,272.3999939,109.7508774,155.7194519,144.7700043,184.7700043,99.16999817,49.31354141,28.68000031,189.9998322,1724.420044,220.2400055,242.0358429,53.71671295,267.1372986,104.3199997,222.5,1961.449951,64.81999969,65.09999847,119.010788,65.78194427,107.9000015,416.6700134,43.56867218,287.7667847,79.22000122,46.2777977,591.3800049,66.50624084,256.1408386,59.80049896,95.08477783,112.9199982,157.4100037,94.33999634,37.62918854,46.97091675,132.2849426,30.61416245,179.3800049,103.0500031,61.08275223,1187.829956,1189.430054,270.0299988,297,74.87999725,49.5123291,261.3916016,519.0700073,28.79999924,25.7779026,155.4369812,24.70999908,23.77000046,226.7071991,190.1499939,118.1246414,91.03148651,53.91613388,558.1900024,55.61999893,135.4478912,43.45999908,55.59397507,268.1499939,50.41137695,255.8913116,181.0680084,106.5591202,387.3500061,81.37762451,64.58893585,136.0519562,101.0299988,74.55425262,280.7200012,106.3635712,83.85803223,85,6.326381207,136.0299988,118.9300003,76.6270752,30.79999924,77.02999878,233.0299988,120.5,126.820961,83.26999664,257.4299927,153.7630463,181.4100037,170.5,51.75859833,172.0899963,56.58362198,183.6441498,62.65629196,91.73555756
2019/10/4,225.7946167,276.9599915,111.8890762,157.3306274,146.8899994,181.5899963,98.02999878,50.54538727,29.01000023,192.9294434,1739.650024,224.6300049,243.7098236,55.0777626,273.9512939,104.4700012,224,1983.199951,65.91000366,65.91000366,121.7155762,66.45825958,111,427.7200012,44.21142197,290.425415,79.98999786,46.73015213,586.2399902,66.25793457,260.3301086,60.12841797,95.89958954,115.7300034,160.3699951,95.61000061,37.98614502,47.68945694,132.2551727,31.37433434,180.4499969,105.6999969,61.40666962,1209,1210.959961,276.6000061,302.3399963,74.87000275,50.39311981,265.456604,529.1799927,28.98999977,26.20041084,159.5466919,24.98999977,24.12000084,230.8840485,193.1199951,119.9508057,93.05661774,55.35996246,559.2199707,56.58000183,137.2766418,44.54999924,56.5772438,272.7900085,51.0388298,256.5335388,181.7271271,109.1009674,390.6199951,83.14199066,65.40847015,138.3699646,102.7900009,76.28691864,282.9299927,108.3529816,85.09603882,84.31999969,6.356269836,138.7799988,122.8499985,79.97895813,30.35000038,77.98999786,231.4299927,123.3300018,128.2399292,84.29000092,250.6000061,156.9917603,184.3399963,172.4199982,52.12268066,173.8800049,57.35726166,187.2775116,63.80141449,93.47129059
2019/10/7,225.8443451,276.8999939,109.7211761,157.0538635,147.5599976,184.5099945,97.34999847,50.31690216,28.93000031,194.4879456,1732.660034,223.1199951,245.076767,55.04795837,268.7434387,101.4700012,226.9900055,1951.560059,65.83999634,65.59999847,122.4315567,65.95101929,110.9100037,430.0400085,44.09276199,292.157959,79.76000214,46.97599792,592.2000122,66.33739471,258.458313,59.89986801,96.1877594,112.1600037,159.4499969,93.56999969,37.5002861,47.69929504,131.3914795,30.63390732,179.6799927,104.5899963,61.5735321,1207.680054,1208.25,272.0499878,301.6300049,74.76000214,50.09622192,265.1286316,526.5999756,28.85000038,26.16641808,159.4872742,24.98999977,24.11000061,229.7656097,191.6600037,118.3032837,91.66681671,54.46004105,548.8699951,55.72999954,136.2827606,44.15999985,55.96761322,274.4599915,51.00941467,257.2730713,184.0839844,107.2243729,388.9500122,81.74233246,65.30241394,136.4563751,101.6200027,75.15477753,283.8099976,107.5671616,85.02671051,84.43000031,6.306455135,137.8899994,121.3600006,80.20703888,29.97999954,78.48000336,237.7200012,122.9899979,126.9687805,84.84999847,242.75,156.6230621,183.4400024,172.0500031,51.91603851,177.8399963,56.78927612,186.225235,63.45590591,91.87442017
2019/10/8,223.1985931,270.8299866,105.0587158,154.5135651,145.6499939,184.3000031,95.80000305,48.98571396,28.22999954,193.4127808,1705.51001,216.6300049,239.7873383,53.77632141,263.1462402,99.52999878,221.9400024,1938.189941,64.83000183,63.63999939,122.3022766,64.74756622,109.3899994,428.0700073,43.61811447,290.6444702,80.15000153,45.61893463,577.8900146,65.41369629,257.8244324,58.52857208,95.17420197,112.4800034,150.4100037,92.54000092,37.00451279,47.02013016,130.5972748,30.2192688,177.75,103.1100006,60.55270386,1189.130005,1190.130005,267.7200012,288.3599854,74.44000244,49.21543503,259.3939209,509,27.72999954,25.94301987,153.0206451,24.73999977,23.72999954,225.3710175,191.3699951,116.7847977,88.63906097,53.95569229,525.6300049,55.88000107,134.8416138,42.63999939,54.54187775,270.7200012,49.56825256,247.7855377,176.993454,103.0144348,387.6300049,80.9045105,64.17434692,135.3713684,99.33000183,71.71896362,285.1000061,107.3085327,84.09573364,80.88999939,6.216789722,133.9400024,117.6100006,78.34268951,28.85000038,77.61000061,240.0500031,119.4499969,123.1552811,84.69000244,237.0299988,154.3609467,180.9600067,169.5500031,51.25675964,169.4900055,54.37041473,183.0187225,62.77475357,88.54182434
2019/10/9,225.8145142,274.269989,106.9791412,156.62883,148.3699951,189.2100067,94.83999634,50.50564957,28.45999908,194.0144806,1721.98999,220.4900055,243.9376526,53.08089447,265.8913269,99.90000153,222.1300049,1943.329956,65.05000305,64.84999847,121.118927,65.35427094,110.1600037,429.2799988,43.88510513,295.6330566,80.48000336,46.06145477,600.3200073,65.77125549,261.0332947,59.06516266,95.9790802,112.9899979,153.8999939,92.87999725,37.5300293,47.15793228,132.5827942,30.25875854,179.8500061,104.6999969,60.83736038,1202.310059,1202.400024,271.9100037,296.9599915,74.68000031,49.95767212,262.9194031,514.1199951,28.37999916,25.96244621,155.9519196,24.87999916,23.92000008,230.7454834,192.1600037,117.5986252,90.52521515,54.34137344,532.0300293,56.27999878,137.3959198,42.88000107,55.34815979,267.5299988,50.36236191,249.5078735,180.4688263,105.2087631,395.3299866,81.90989685,64.49252319,135.973053,99.88999939,73.19567108,290.8299866,108.5917053,85.02671051,79.97000122,6.226752758,135.7899933,119.0800018,80.03845215,29.03000069,77.79000092,244.5299988,121.8700027,125.5793533,86.45999908,238.0399933,156.543335,184.0299988,168.7299957,51.24691772,173.2899933,55.3595047,184.8453369,63.10052109,89.74195862
2019/10/10,228.8581238,274.980011,107.3454132,158.8627167,144.7299957,194.1699982,98.34999847,50.67453003,28.37999916,195.9774017,1720.26001,220.6699982,249.1082153,53.33919525,267.1567993,103.8499985,223,1962.910034,66.51000214,65.54000092,121.8547974,66.47814941,109.4800034,426.9299927,44.00376511,295.8720703,81.05999756,45.38292694,601.8800049,66.48638153,263.5092163,59.42289352,96.34674072,113.9100037,154.4600067,92.52999878,37.60935593,46.67562103,135.0051117,30.62403488,180.0299988,105.1399994,62.09376144,1208.670044,1209.469971,272.2399902,298.1799927,75.76999664,50.58115768,266.434967,511.230011,28.57999992,26.16641808,155.8726959,23.79999924,22.90999985,232.2202148,198.1300049,117.3008881,91.7363205,54.79627609,542.4099731,56.11999893,138.2506714,43.27999878,55.95778275,280.480011,48.80355072,251.9892273,182.7857208,106.489624,398.7999878,82.73786926,64.90711212,136.0124969,100.5400009,73.80604553,298.3599854,110.4219666,85.13565063,81.55000305,6.226752758,138.2200012,118.1500015,84.18367767,29.37999916,78.30000305,244.7400055,122.4000015,125.8651276,87.33999634,241.75,157.3106537,185.5500031,170.2200012,52.08332062,174.3200073,56.15273285,186.3245087,63.1301384,92.05295563
2019/10/11,234.9453583,278.2900085,110.0973511,160.6419067,150.3200073,200.1600037,99.25,51.40966797,29.75,198.068573,1731.920044,224.1600037,257.5376282,54.46181488,273.4451294,104.6600037,223.2100067,1977.180054,67.36000061,65.90000153,123.7143402,67.21414948,111.2600021,423.1600037,45.04205322,296.3300781,81.37000275,45.78610992,614.1199951,68.58208466,265.0343933,60.22778702,97.59877014,115.1900024,155.3500061,94.19000244,38.22411728,46.76420975,137.2686005,35.87612534,184.1900024,105.6800003,62.81030655,1215.449951,1215.709961,276.7999878,302.5799866,76.12000275,51.55101395,268.9645691,518.0300293,29.70999908,26.30239677,158.665329,24.48999977,23.48999977,234.6649628,201.6199951,120.2683945,94.82363892,54.21281052,554.210022,56.29999924,138.8271179,45.09999847,56.77389908,282.9299927,50.48001099,261.554657,185.7417755,109.9747391,401.3500061,83.41798401,66.62330627,135.7659149,101.5800018,75.50918579,300.769989,111.8642731,85.5318222,82.59999847,6.286530018,138.6100006,120.8099976,84.68943787,30.57999992,79.52999878,247.8899994,122.4199982,128.1906738,87.15000153,248.4600067,156.5632629,186.4900055,172.4100037,53.12636566,180.4400024,57.141819,186.7315216,62.51808548,95.43514252
2019/10/14,234.6071777,277.7799988,109.2262192,160.5826111,150.2700043,205.1499939,101.3399963,51.59841537,30.53000069,200.1301422,1736.430054,225.2599945,259.1621094,54.65056992,274.1751709,105.4599991,225.7599945,1988.75,67.23999786,66.51000214,122.6403809,67.37328339,108.7399979,422.9599915,44.72562408,296.2504272,81.68000031,45.28458405,600.7399902,68.09539795,263.3804626,59.99924088,97.66832733,115.0199966,160.1799927,93.87999725,38.03572083,46.37049103,135.7198944,34.9678688,183.2799988,106.0199966,63.32072067,1217.140015,1217.77002,275.6799927,310.3099976,77.45999908,51.10567093,267.9587097,518.8800049,29.82999992,26.53550339,157.4571686,24.73999977,23.65999985,233.8632507,203.0399933,119.1965179,94.98247528,53.61945724,555.5800171,56.54999924,138.6979218,44.86000061,56.71490097,285.5299988,51.17608261,269.1446533,186.2810516,110.4513245,401.3900146,83.48697662,66.98969269,135.5785065,101.75,75.11540222,305.4400024,110.8098984,85.78932953,82.41999817,6.306455135,138.8500061,119.6800003,84.27292633,30.54000092,78.62999725,256.9599915,121.1600037,127.8556213,86.97000122,246.5700073,154.8392792,185.75,173.5899963,52.81148148,180.2400055,58.0525589,186.2748566,62.46872711,95.14750671
2019/10/15,234.0601349,279.3900146,112.1464539,162.2234192,150,209.25,104.8099976,52.56203842,30.71999931,201.8760529,1767.380005,226.8200073,265.0062256,55.19697952,282.605072,107.1999969,226.0599976,2016.390015,68.51000214,67.62999725,122.6702118,67.72138214,108.9000015,432.9200134,45.1607132,297.1167297,81.73999786,45.58943176,600.1400146,68.70126343,266.8566895,60.95318222,98.82099152,116.5100021,152.9700012,95.15000153,38.55132675,46.3212738,136.2559814,35.34301758,188.8899994,106.8899994,64.09615326,1243.01001,1242.23999,282.2600098,312.1700134,78.51999664,52.10522461,272.3805542,528.210022,31,26.70062256,160.9826202,25.71999931,24.60000038,239.5742493,203.8899994,120.1989212,96.10423279,53.44145203,566.5499878,56.29000092,140.7055969,46.45999908,57.52118301,284.25,51.99960709,278.5835876,196.1079102,111.1761551,403.75,83.64469147,67.82850647,134.4737396,103.5899963,76.61180115,303.8200073,111.3470306,85.62094879,83.37999725,6.416046619,140.6600037,119.8499985,85.91911316,30.86000061,79.73999786,257.8900146,123.9400024,129.7673187,87.87999725,245.3999939,155.53685,186.6600037,176.1399994,53.64788818,180.9600067,59.56067657,186.6322327,62.34039688,96.17901611
2019/10/16,233.1152039,272.7000122,109.4736938,162.2629547,145.3800049,211.5599976,99.51000214,51.22091675,30.80999947,200.4457855,1777.430054,222.1799927,252.0599823,55.22678375,280.8139343,108.2799988,227.7200012,2027.630005,67.94000244,66.81999969,122.9784698,67.791008,108.1999969,438.1000061,45.09149551,297.5050659,81.37999725,46.01228714,590,68.5324173,264.4005432,61.00286865,99.29795837,116.9000015,153.8699951,96.22000122,38.59098816,44.20502472,137.258667,35.1554451,189.5500031,106.5500031,64.14522552,1243.640015,1243,279.5700073,309.6700134,78.12000275,51.90729141,268.0483398,530.2399902,31.23999977,26.65205956,158.0909576,26.19000053,24.85000038,232.3587952,203.0800018,120.1790695,95.37955475,53.66890335,548.9799805,56.52000046,139.5526733,45.15999985,56.78372955,286.2799988,52.17607498,286.8352661,193.9508057,107.8399811,407.75,83.53627014,67.55854797,134.5625153,103.0899963,77.01544189,299.3999939,111.6653442,85.87846375,83.86000061,6.406083584,138.7400055,113.5899963,84.94727325,30.84000015,80.01000214,259.75,121.1500015,127.6092834,89.69999695,244.9799957,155.0485535,185.3399963,176.0899963,53.78564453,160.4600067,58.22883224,187.2179413,62.67603302,93.85810852
2019/10/17,234.02034,269.2399902,108.8896637,161.9367676,144.2700043,213.9199982,99.98999786,51.79710007,31.13999939,200.7910156,1787.47998,220.8699951,251.3567047,55.22678375,281.738678,107.6500015,225.6000061,2028.530029,67.90000153,66,123.2767944,67.74127197,108.0500031,441.9299927,45.41781998,301.1095886,81.01999664,46.24829865,586.4000244,69.30712891,265.7474365,60.99293137,100.1525116,117.3700027,156.6699982,96.76000214,38.759552,43.36837006,137.4770813,35.56021118,190.3899994,106.1900024,64.02745056,1253.069946,1252.800049,282.1300049,310.5499878,77.43000031,51.32339859,265.4390564,529.4000244,30.73999977,26.97258186,159.9427948,25.47999954,24.23999977,233.6851044,204.9600067,119.6629791,94.99240875,54.0249176,549.25,56.56000137,138.8370667,45.5,57.167202,293.3500061,52.96038055,281.0746765,194.0306854,109.0314636,407.1700134,83.51655579,68.2430954,135.0951691,103.6299973,77.74394226,301.5700073,112.4312592,85.4624939,85.94000244,6.455897331,136.8300018,113.1999969,86.82154846,30.42000008,81.05000305,261.9700012,122.7399979,128.2300873,89.45999908,248.1000061,154.6798401,186.5500031,177.7200012,55.04516983,157.8300018,58.38552094,186.523056,62.85372543,94.13583374
2019/10/18,235.1443024,265.519989,108.3749084,161.6501007,139.6699982,213.8800049,98.41000366,51.34012604,30.96999931,199.9624481,1757.51001,218.4299927,252.0104523,54.18364334,279.1104431,103.7399979,220.0599976,2013.530029,69.15000153,65.59999847,123.2171402,67.39317322,107.4100037,440.0499878,45.06183243,301.567627,82.31999969,45.93361664,588.1199951,68.20465088,266.7180176,60.25759506,100.8778915,116.9800034,156.9199982,95.12999725,38.49183273,43.96878815,135.0448151,35.3726387,185.8500061,105.6699982,63.71334457,1245.48999,1244.410034,282.8299866,309.4400024,77.76000214,50.82857132,261.3956909,566.25,29.93000031,26.81717682,158.1404724,25.79999924,24.35000038,231.3096466,207.1100006,120.1393738,94.31735992,53.87657547,536.2700195,56.06000137,136.5709839,43.47000122,56.78372955,275.2999878,52.44077682,278.3305664,190.2357635,108.2371445,403.2000122,83.04342651,69.45793152,134.3948364,101.2200012,76.47397614,300.1900024,113.5254288,85.20498657,87.40000153,6.406083584,134.9499969,110.9499969,87.039711,29.37999916,81.59999847,256.9500122,122.7300034,127.5698776,90.08999634,239.9199982,153.8826141,185.5099945,176.2299957,54.41540909,154.5399933,56.92637253,186.4039307,63.1893692,93.57046509
2019/10/21,239.2223358,266.8399963,109.9884567,160.1575775,141.4900055,210.0399933,100.7300034,52.2938118,32.02999878,200.1695862,1785.660034,218.7799988,257.9635315,55.14730453,281.8749695,104.3600006,223.5099945,2022.23999,68.41999817,66.75,123.3662872,67.791008,107.3899994,438.1600037,45.56614685,299.7952271,83.62000275,46.602314,589.210022,70.27055359,267.3914795,60.39671707,102.5373383,116.6900024,156.6199951,95.80999756,38.92811203,44.00816345,135.2731476,36.32038498,189.7599945,104.4400024,64.0078125,1246.150024,1244.280029,278.8800049,313.8299866,78.58999634,51.59060287,261.1268005,562.7000122,31.03000069,27.01143456,162.4086456,25.61000061,24.31999969,236.0209656,205.2799988,122.0746994,97.06716919,52.97665405,545.3800049,56.29000092,137.5847473,45.22000122,57.54084778,278.0499878,53.49959564,273.8057251,195.7483978,109.2002716,402.4700012,83.46727753,70.38352203,134.2666016,101.4400024,77.75379181,297.9899902,110.392128,84.53150177,100.8899994,6.396121025,136.6799927,111.1299973,89.14207458,30.28000069,82.08999634,253.5,123.0999985,129.0184021,90.77999878,235.3000031,152.9359283,187.4400024,183.5299988,53.71676636,154.0899963,57.38663864,188.6673279,63.46577835,94.2845993
2019/10/22,238.675293,261.0899963,109.7607727,157.6469269,140.0700073,213.6000061,99.27999878,51.63815308,31.51000023,202.0437469,1765.72998,214.3200073,252.8722229,54.16377258,279.8210449,103.6299973,281.8699951,2023.050049,67.73000336,62.93999863,121.7255249,67.10473633,106.6399994,437.230011,45.25960159,298.6899719,83.12999725,46.759655,572.6300049,71.80012512,263.568634,59.52226639,103.4415817,118.4400024,150.8899994,94.30000305,38.61081696,44.5396843,135.6603241,36.89297867,182.3399963,100.7900009,64.64582825,1242.800049,1241.199951,270.8399963,309.0499878,78.51000214,51.4718399,252.2931061,535.75,30.27000046,27.68161964,161.2401123,23.93000031,22.94000053,232.5072632,204.3999939,121.1318588,95.66744995,52.12617874,536.8900146,55.93999863,135.5373383,44.65999985,57.62934113,266.6900024,54.09762573,266.8773804,195.3489227,107.0158615,400.3999939,82.07746124,73.63274384,134.7992554,97.36000061,77.25170898,301.3099976,111.3072433,82.65962982,98.63999939,6.376194954,132.1199951,110.4599991,88.21981049,30.67000008,81.66999817,255.5800018,121.9899979,126.6928635,89.70999908,236.9100037,150.4944611,181.6100006,191.0599976,54.43508911,153.0200043,57.64125824,187.4065552,63.38680267,95.19709778
2019/10/23,241.8780365,261.3200073,104.5043793,158.1905518,141.9299927,217.5,106.6299973,50.19768906,31.36000061,200.5542908,1762.170044,216.0800018,255.2197723,54.44194412,272.8707886,104.1500015,278.8200073,2032.22998,69.01000214,63.47000122,122.3519974,67.20420074,107.3399963,435.5599976,45.2101593,296.0512695,83.04000092,46.26796341,566.7299805,71.77032471,265.5493774,59.9694252,103.0142975,116.6299973,146.4600067,95.70999908,38.86862183,44.93341064,137.3083038,37.17927551,186.1499939,101.0999985,65.35256195,1259.130005,1257.630005,267.9299927,312.5899963,78.09999847,51.18484497,254.922287,539.8499756,30.76000023,27.78846169,157.1798859,24.27000046,23.27000046,230.7949524,205.4600067,122.5610199,92.31208801,52.06684875,541.4099731,56.20000076,136.4020386,44.65999985,55.55464172,271.269989,54.91134644,263.5591736,194.8296204,102.4782639,400.5299988,82.86600494,72.41790009,135.5785065,96.63999939,76.040802,305.019989,109.3078918,81.9465332,99.95999908,6.426009178,133.9600067,115,88.54707336,30.29000092,81.36000061,254.6799927,122.6800003,117.2133102,89.90000153,237.8699951,148.1127777,182.7599945,190.5099945,53.68724823,152.2899933,56.45631409,183.4257507,63.61385345,93.06463623
2019/10/24,242.2758942,269.7000122,104.256897,160.6616669,145.3699951,249.4700012,106.0800018,54.70783234,31.71999931,200.297821,1780.780029,221.5200043,262.4605408,55.0777626,274.8079224,103.6900024,285.6799927,2043.75,69.44999695,65.08999634,123.7541046,67.11469269,108.5,435.0700073,44.33996964,295.7824097,84.62999725,45.63860321,569.3599854,71.1743927,269.7188721,60.12841797,107.0883636,115.5999985,146.9700012,95.98000336,35.31888199,45.45508957,136.1467743,36.92108536,186.3800049,103.4499969,64.7832489,1260.98999,1259.109985,268.3299866,315.5,77.5,51.68956375,257.8403015,547.9500122,30.71999931,27.63305664,167.1026611,24.35000038,23.27000046,262.8833618,206.8399963,123.3649292,93.48348236,52.45252609,551.6199951,56.61000061,139.085556,47.09999847,56.17410278,271.5,54.36233139,275.2653503,196.5972748,105.3179855,437.2999878,83.48697662,72.60109711,136.0124969,104.9100037,77.7636261,305.769989,109.8549881,82.38231659,100.2699966,6.435971737,137.7200012,119.6900024,88.94374084,30.60000038,81.48000336,299.6799927,124.3399963,116.6811981,89.80999756,238.9299927,149.2288666,185.7299957,194.4700012,53.5790062,158.5899963,58.28759384,185.9770355,63.71257401,92.36042786
2019/10/25,245.2598419,270.980011,105.7516556,160.0883942,145.5399933,243.3800049,105.1800003,55.3535614,32.70999908,200.2879639,1761.329956,220.25,261.4898071,54.89893723,282.1183472,103.8700027,288.0400085,2055.929932,71.19000244,65.09999847,124.1618195,66.07037354,108.3199997,462.1900024,45.14094162,295.2347717,83.94000244,46.1204567,564.9400024,71.82991791,267.7381287,60.07873154,104.9718399,114.5500031,147.3899994,96.30999756,35.53702545,45.16963959,136.0673523,36.92108536,187.8899994,102.5100021,62.15265656,1265.130005,1264.300049,268.2900085,290.6400146,77.55000305,55.87579727,256.6153259,549.2700195,31.15999985,27.56506538,168.2910156,24.37000084,23.20999908,267.2878418,208,125.2307816,93.2154541,52.18551636,549.8099976,56.34999847,139.8707123,48.02999878,56.20360184,276.8200073,54.91134644,273.5916748,204.2670135,105.1094742,438.5400085,83.31941986,74.14374542,134.7795258,107.1900024,78.92531586,306.2099915,110.103653,82.58039856,102.6200027,6.416046619,137.1399994,119.5800018,89.31066132,30.81999969,81.62000275,328.1300049,125.3300018,118.7505417,91.63999939,240.8999939,148.4017639,190.1600037,194.4900055,54.53348923,160.75,59.96218491,183.634201,62.82410812,94.1259079
2019/10/28,247.7166138,271.3500061,107.7314682,160.602356,146.9900055,250.4199982,106.5599976,56.57546997,33.68999863,202.2212982,1777.079956,223.6300049,263.9859619,54.2035141,283.8023682,104.8600006,295.5400085,2057.050049,72.15000153,65.87999725,125.2854996,66.63729095,109.0199966,467.0899963,44.93328094,297.6643677,83.98000336,46.38597107,558.1599731,71.03533936,269.1741638,60.28741074,106.1940689,113.4199982,151.6300049,96.72000122,35.63618088,44.88419342,137.0898895,36.57352448,189.3999939,102.4599991,62.55509949,1290,1288.97998,266.4200134,304.0599976,79.86000061,56.17269135,257.5514526,558.6500244,31.72999954,27.55535507,173.0840607,24.71999931,23.47999954,278.373291,205.9700012,125.6476212,94.89312744,51.82950592,540.0300293,55.97000122,143.3096008,48.68999863,57.00988007,281.8599854,54.76428986,276.0341187,206.5140076,107.8796921,442.1900024,83.21099091,74.73188019,134.710495,106.5999985,81.76060486,308.5599976,108.8105392,82.79828644,105.7699966,6.435971737,137.2899933,120,90.8973465,31.37999916,82.38999939,327.7099915,122.7799988,118.2479782,92.19000244,241.7400055,148.0330505,190.9199982,194.0200043,54.90741348,159.3999939,61.43112946,182.0458679,61.63949585,93.97712708
2019/10/29,241.987442,271.4500122,106.959343,160.9483337,145.5899963,256.1199951,107.4899979,55.15487289,33.02999878,206.147171,1762.709961,222.3000031,262.0940552,53.64717102,280.5024719,102.9000015,297.5,2042.800049,74.26999664,65.97000122,125.4744415,66.99533844,113.1100006,464.0700073,44.84428406,294.5975037,84.68000031,46.45480728,554.7600098,70.35001373,271.8778687,60.06879807,106.4921646,112.5800018,154.8399963,94.41000366,35.80474472,45.14011383,136.1566925,36.47422028,189.3099976,105.3499985,62.28026199,1262.619995,1260.660034,270.8699951,301.7900085,83.34999847,55.75703812,257.4319763,556.1699829,31.78000069,27.33195686,168.6277161,24.92000008,23.62000084,273.6619568,205.5800018,125.5781403,94.11882019,52.24485397,542.0100098,56.15000153,141.957901,48.11000061,57.67850113,281.2099915,54.38193893,275.6837769,202.6491699,113.5988617,434.3500061,83.33913422,74.54868317,134.2271423,105,80.3921814,310.4599915,108.2435608,83.32320404,105.2300034,6.346306801,136.6799927,119.2399979,90.45108795,31.54000092,81.76999664,316.2200012,121.0899963,118.5337524,91.02999878,242.1100006,149.59758,189.4499969,197.8899994,55.36989594,158.1100006,61.48988342,184.2993469,61.77770233,91.57686615
2019/10/30,241.9576111,278.4100037,107.1573181,162.253067,148.7799988,252.7100067,106.25,54.84690857,33.13000107,208.0114441,1779.98999,225.1900024,263.1340942,55.50495148,282.5271606,102.9300003,299.8900146,2049.550049,73.52999878,66.94000244,126.667717,67.73133087,112.1500015,468.7799988,44.19164276,298.5605469,84,46.76948929,550.039978,70.56852722,273.6011353,59.5123291,108.1317291,112.0599976,155.7400055,96.72000122,35.55685425,45.92755127,135.4617767,36.03728485,188.25,106.3000031,61.98579407,1261.290039,1260.699951,273.8500061,296.5100098,83.66000366,56.01434708,259.2246094,556.3200073,31.69000053,27.68161964,171.281723,24.90999985,23.61000061,274.7210083,205.8500061,125.4888306,94.70452118,51.45370865,551.0499878,56.15000153,143.7270355,47.88000107,57.88498688,291.4500122,55.26428604,278.4376221,202.7290649,113.9960175,436.6900024,83.43769836,73.72915649,135.0359955,106.5,80.17559814,311,109.7356186,83.38263702,104.5999985,6.445934296,137.6100006,120.4700012,90.21308899,32.31999969,83.26999664,315.0100098,123.1299973,116.9452286,91.66999817,240.25,147.4052429,191.7100067,199.2799988,54.96644974,164.1000061,60.87293243,188.8559418,62.50821304,90.51560211
2019/10/31,247.4281616,277.9299927,105.5536728,160.3552551,147.3600006,252.2899933,105.4000015,53.9031601,33.93000031,210.3492126,1776.660034,220.1499939,259.4889526,55.6639061,285.0678101,101.8499985,298.7099915,2048.77002,73.20999908,65.34999847,127.1947708,66.75663757,112.4100037,467.8599854,44.32019424,296.4848938,82.63999939,46.72031784,549.5200195,69.79380798,266.084198,60.55570602,108.1714783,110.4000015,154.2400055,96.40000153,34.95201492,44.77592087,135.6702576,35.68972015,191.6499939,106.1399994,62.53546906,1260.109985,1258.800049,285.0100098,295.519989,83.91999817,55.94507217,256.4460144,552.9500122,31.14999962,31.40164375,167.3997345,25.14999962,23.87000084,268.2677307,204.2700043,125.5979996,93.60260773,51.86906433,521.5200195,56.13000107,142.4945831,47.54999924,57.67850113,287.4100037,54.7838974,278.1651306,200.7517242,112.8740311,435.5100098,83.05044556,73.33384705,135.3023071,104.0999985,79.19111633,306.2799988,109.0890579,83.74908447,107.4000015,6.69500494,135.75,119.9599991,90.30233765,32.99000168,82.66000366,314.9200134,120.3499985,117.1437912,90.83999634,233.1499939,144.1964417,190.0200043,195.4799957,53.90372849,162.1600037,50.58054733,185.5402527,62.69577789,89.99983978
2019/11/1,254.4503784,277.8200073,108.2660217,161.0965881,150.25,257.0400085,109.3799973,55.09526825,34.88999939,214.9852753,1791.439941,220,268.0372314,55.4552803,288.7084351,104.6399994,299.2000122,2032.02002,73.62999725,65.48000336,130.4663696,67.16441345,112.1200027,476.480011,44.25097656,295.467041,82.91000366,46.24829865,548.1199951,71.78025818,266.3020935,60.84387589,108.8471756,111.7399979,157.3000031,95.30000305,34.95201492,44.62827301,136.802002,36.89129639,193.6199951,106.8499985,63.46795654,1273.73999,1272.25,276.8699951,300.4500122,83.58000183,55.92527771,255.4302216,559.3699951,31.48999977,31.67360115,170.7469482,25.43000031,24.19000053,275.4138794,200.6900024,127.1164856,96.28292084,51.45370865,490,56.25,142.8424683,48.38000107,59.53687668,286.8099976,55.97016525,281.7460938,202.3196106,117.1633987,437.0100098,83.29868317,75.25252533,135.065567,104.9800034,82.28237152,310.480011,110.4020691,82.41202545,106.4499969,6.794632912,136.1000061,123.1100006,97.48210907,33.79000092,82.47000122,313.3099976,116.9000015,117.1934357,91.65000153,233.1100006,144.8541412,188.0700073,200.9400024,56.46213913,165.3300018,52.71540833,187.615036,62.29103088,91.95376587
